,artist name,track name,track id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
298,Vierra,Perih,7F2ijw5T6imuq38wjLOuec,61,0.367,0.701,9,-6.506,0,0.0305,0.218,0.00152,0.306,0.499,123.346,200227,4
299,BodySheikh,New Year 2022,0H9qqi1F4zEf1rBihJYAq7,0,0.895,0.697,5,-7.286,1,0.742,0.148,0.0,0.371,0.441,130.023,107193,4
300,ENHYPEN,Future Perfect (Pass the MIC),6PRy17C5LiiN7VCLS6IA98,74,0.658,0.9,9,-3.479,0,0.264,0.0364,0.0,0.0771,0.526,156.096,180750,4
301,Alice Dude,2022 New Year,2VmjxrV3VTX3RqRI1d1OUo,0,0.702,0.58,1,-11.873,1,0.0471,0.00222,0.925,0.11,0.334,145.0,114500,4
302,Camila Cabello,Bam Bam (feat. Ed Sheeran),0QBzMgT7NIeoCYy3sJCof1,91,0.756,0.697,8,-6.377,1,0.0401,0.182,0.0,0.333,0.956,94.996,206071,4
303,Jafta M.A.R,The Year 2022,1dEAwbF4o7BRcWeESNRUeC,0,0.812,0.259,8,-15.556,1,0.0884,0.00169,0.858,0.173,0.657,118.979,370390,4
304,The Weeknd,Starry Eyes - MIKE DEAN Remix,5ONnknPrFf58QVxCBRcofB,68,0.318,0.475,9,-7.513,0,0.0329,0.477,2.76e-05,0.341,0.254,99.951,198222,3
305,Papo flow,New Year 2022,2J17jThqao1YSd5d2saEC2,0,0.797,0.649,6,-3.974,0,0.181,0.336,0.000151,0.513,0.736,178.981,144063,4
306,Keljo,Putri Iklan,0sLXmkNYqT4MeB90f3PC6e,61,0.727,0.611,0,-7.427,1,0.0303,0.281,1.71e-06,0.176,0.536,126.046,237581,4
307,ONE ABE,New Year 2022,6lsdvTKIwk4o14seDDL6CH,0,0.0955,0.238,9,-18.721,0,0.0376,0.0716,0.885,0.0868,0.0372,63.905,261818,4
308,The Weeknd,Dawn FM - OPN Remix,0ymDgXNt5qdPZmeSpAf3P0,54,0.351,0.636,9,-6.602,0,0.0375,0.515,0.00421,0.103,0.246,184.584,184128,3
309,EgorGreg,NEW YEAR 2022,2VAQWz6SSt1PiaH0ijECJz,0,0.568,0.314,8,-13.996,1,0.0391,0.443,0.872,0.121,0.0818,180.103,195027,4
310,Vierra,Jadi Yang Kuinginkan,5Z2MknMtX88z9dFlbiI1hA,60,0.525,0.869,3,-5.085,1,0.0365,0.189,0.000337,0.0943,0.799,141.836,188040,4
311,Новогодняя музыка и Новогодние песни,New Year 2022,5UkxnMPTEhWjiFqGKW5Pwc,0,0.866,0.829,2,-8.478,1,0.116,0.685,0.907,0.111,0.095,137.003,79494,4
312,Juice WRLD,Used To,19MmfDOiG1j7XskeGHxaPu,4,0.631,0.709,2,-4.666,1,0.0505,0.0963,0.0,0.376,0.202,84.504,176443,4
313,santana6god,My Year 2022,11zbEbqr9VcR1Vay8wSZLZ,0,0.75,0.293,1,-14.463,1,0.257,0.0217,0.0,0.354,0.0731,127.037,91649,4
314,aespa,Girls,2WTHLEVjfefbGoW7F3dXIg,70,0.57,0.974,3,-0.173,0,0.325,0.115,0.000594,0.125,0.65,171.958,240440,4
315,Magnivious,New Year(2022),6c1LHJ5N6cxHtRf5JmWmg0,0,0.445,0.461,4,-11.803,0,0.0311,0.0256,0.422,0.124,0.146,83.0,161928,4
316,salem ilese,PS5 (with TOMORROW X TOGETHER & Alan Walker),7xNCacksfUkYXsXuSW4vNF,78,0.602,0.642,2,-5.404,0,0.211,0.0131,5.33e-06,0.0668,0.54,175.978,152214,4
317,MAXSIM,New Year 2022,6psZjptH7wLjpkKrUuO8D3,0,0.873,0.458,0,-14.176,1,0.105,0.0548,0.71,0.085,0.381,110.017,120562,4
318,BIGBANG,Still Life,3TSLqZssCoCdDlMhCJ08XW,72,0.68,0.584,8,-4.457,1,0.034,0.443,0.0,0.0628,0.239,118.06,188369,4
319,Blu Music,New year 2022,7pwWIKxx6kcTJfaCR4ksjC,0,0.786,0.409,9,-10.947,0,0.103,0.0985,0.776,0.0938,0.16,94.997,154213,4
320,Gen Hoshino,Comedy,5SuOikwiRyPMVoIQDJUgSV,77,0.676,0.461,1,-6.746,0,0.143,0.0322,1.01e-06,0.358,0.715,87.917,230667,4
321,новогодняя музыка,new year 2022,5YSruNRsIZIseVGBmKcvlD,0,0.687,0.031,0,-31.145,1,0.046,0.996,0.955,0.0788,0.548,80.62,98802,4
322,ENHYPEN,SHOUT OUT,5Z2DNRAhs6r4VdINVkRhYY,70,0.495,0.844,2,-3.65,1,0.0671,0.00315,0.0,0.459,0.486,159.989,228116,4
323,EL Medyko,New Year 2022,35gEdDLav54uxoTOwHCq6t,0,0.828,0.867,9,-6.158,0,0.165,0.568,0.0,0.159,0.704,99.985,194456,4
324,Imagine Dragons,Bad Liar,4DwvcPnLLHKiF85K27XyEZ,0,0.307,0.637,3,-6.993,1,0.0569,0.0732,0.0,0.368,0.0805,88.693,260773,4
325,Ifthikar ismail,New year 2022,1YTAkFzXvaGfBcSRztegPj,0,0.815,0.485,1,-12.918,1,0.202,0.00871,0.0,0.0797,0.426,96.047,152895,4
326,Imagine Dragons,Believer,3fxxAOF3hkEWUAHzp5CFUJ,1,0.766,0.775,10,-4.267,0,0.141,0.0504,0.0,0.128,0.695,124.751,204347,4
327,Oasis of Fit,2022 New Year,5tavNnbEGhIG9QtKKKk6uV,0,0.682,0.467,11,-12.107,0,0.0953,0.000374,0.836,0.281,0.348,137.024,137500,4
328,Imagine Dragons,Thunder,0Z0Pfxlk1fn0ExLVJCnOMY,1,0.601,0.824,0,-4.757,1,0.0474,0.00866,0.173,0.155,0.246,167.965,187147,4
329,Ujwal Star,Happy New Year 2022,35g1Gu7v5Do3BsaF371Qwg,0,0.858,0.957,0,-3.921,1,0.105,0.271,0.000101,0.187,0.971,129.959,184553,4
330,Imagine Dragons,Enemy - from the series Arcane League of Legends,7jGn4vABgmqNbMVh3Pnylp,2,0.728,0.783,11,-4.424,0,0.266,0.237,0.0,0.434,0.555,77.011,173381,4
331,Emility,Happy New Year 2022,1RLj2ye9XSfxxgGfccVIHt,0,0.586,0.235,11,-20.59,0,0.378,0.794,0.774,0.24,0.404,138.003,331371,5
332,DJ aL Sasaja,New Years Style 2022,03xVNiztPmpWWQTrgDzjHR,0,0.902,0.834,7,-3.382,0,0.0434,0.0543,0.0241,0.0822,0.323,132.989,254446,4
333,Pintu Bhanoli,HAPPY NEW YEAR (2022),5O1nPIPKVG4PrfumePU86i,0,0.648,0.968,0,-3.53,1,0.0427,0.327,0.0301,0.412,0.881,127.593,656170,4
334,Atul Singh Anmol,Happy New Year 2022,5Ai3N1WrNnJx3cTNINLP0D,0,0.616,0.948,10,-4.583,0,0.176,0.229,0.0,0.387,0.786,149.832,314033,4
335,Abraham Sote,Happy New year 2022,6N2UWsEpjZen0YNoy2DSGH,0,0.645,0.501,9,-16.631,0,0.0442,0.0676,0.891,0.124,0.232,140.081,221936,4
336,Hero Alom,Happy New Year 2022,1WzYhESGQOrYBKrAj6GVmT,0,0.832,0.817,5,-11.898,0,0.199,0.184,0.0,0.062,0.744,141.98,224094,4
337,Imagine Dragons,On Top Of The World,0TLy7xCmUTjzp3EA87VaFM,3,0.588,0.925,0,-5.584,1,0.16,0.0897,4.89e-06,0.0881,0.759,99.83,192800,4
338,R1Fmabes,New Year Cypher 2022,3Dqzp1wKSrw3r0uGq3Kw9f,0,0.681,0.671,5,-6.505,0,0.148,0.00345,0.0,0.128,0.229,176.029,256705,4
339,Mayrobeatz,Happy New Year 2022,6ncNp9KDM852f2zr5ImDb9,0,0.783,0.178,0,-14.539,1,0.105,0.297,0.918,0.114,0.18,129.986,134673,4
340,Shaithan khatana,Happy new year 2022,4P5kp6oZLXD9WKDepOTkfw,0,0.712,0.944,1,-2.285,0,0.127,0.282,0.00259,0.331,0.729,176.549,658965,4
341,Imagine Dragons,Bones,5K9kLeKvTJRf25uy2Q99Ps,0,0.773,0.742,5,-3.678,0,0.046,0.0206,0.0,0.0754,0.571,114.071,165265,4
342,Manish Lotan,Happy New Year 2022,1SZbxkcd55aNe8VADLtaL1,0,0.71,0.851,7,-5.564,1,0.146,0.479,6.3e-06,0.0741,0.571,136.452,695550,4
343,Imagine Dragons,Wrecked,5pN9Nru0blmk0AcSA5dK28,0,0.625,0.562,0,-5.828,0,0.0289,0.149,1.67e-05,0.109,0.229,93.998,244005,4
344,DREAM DOG TWO,New Years Eve 2022,5BInc1KwcRJeDZILFPOY6x,0,0.542,0.237,11,-11.64,1,0.0723,0.756,0.0,0.105,0.397,99.611,409026,4
345,K6ixx,Happy new years 2022,01tEbE08Hjx96hAfIg8TCQ,1,0.619,0.714,1,-3.772,0,0.387,0.0175,0.0,0.255,0.351,134.022,155280,5
346,mousseur,Happy New (2022) Year,1swow7Ttp74rNaPtZfRxe6,0,0.668,0.432,4,-12.116,1,0.035,0.836,0.61,0.105,0.324,170.027,148588,4
347,Blu Music,New year 2022 beat,3VtDWQeEAnahPezPy9Kh5d,0,0.766,0.432,6,-13.522,0,0.106,0.264,0.852,0.096,0.392,129.947,177397,1
348,Uttam Kumar Mondal,Happy New Year 2022,6QY5oOHduTJ0f4dSrMYYNO,1,0.672,0.97,11,-2.214,0,0.129,0.0432,0.0,0.282,0.783,151.016,317127,4
349,Rizky Febian,"Dirimu Satu - From ""My Lecturer My Husband 2""",4elchSBwiSlTEhNc490QHu,59,0.503,0.512,6,-6.986,0,0.0242,0.241,1e-05,0.267,0.295,91.907,256467,4
350,Chinese Yang Qin Relaxation Man,Chinese New Year 2022,2ttitnVnTlfh3xYDuFUK8Z,0,0.616,0.349,0,-11.729,1,0.0269,0.803,0.786,0.115,0.198,110.993,192014,4
351,Guyon Waton,Kok Iso Yo?,38ns4gqe16w0gAGWgvKfLS,59,0.654,0.46,7,-11.941,1,0.0298,0.526,0.000562,0.184,0.583,134.972,332889,4
352,Tiny Frank,2022 a New Year,648OP442D4VLDyrvaXYuNp,0,0.713,0.712,4,-14.129,0,0.054,0.679,0.884,0.909,0.861,133.044,218360,4
353,V,Christmas Tree,3sd3HIsexBWBQZKYBJLuh5,71,0.437,0.384,5,-8.384,1,0.042,0.699,2.33e-05,0.121,0.181,139.009,209947,4
354,Egghead.,Rookie Year - Remastered 2022,0qGEBxN2Lymfwtxw2nUwGK,2,0.306,0.95,2,-5.897,1,0.0382,0.00068,0.0998,0.244,0.747,88.491,89733,4
355,MARK,Child,5HaYRuf3zAfCb8RSO9LLea,66,0.667,0.81,6,-4.245,1,0.0784,0.149,0.0,0.0817,0.444,85.068,211069,4
356,Bapi,New Year Masti 2022,40t4mSM4jSM2kINGypyjvn,0,0.803,0.892,6,-10.94,0,0.0772,0.0507,0.503,0.102,0.904,119.973,192057,4
357,J Balvin,In Da Getto,3UgH5SlTBJRQx2NqUdCZ4i,6,0.924,0.723,8,-3.142,1,0.0466,0.0177,2.61e-05,0.113,0.643,126.998,130667,4
358,Nemar Bhati,Happy New Year 2022,3VjFMQklkiDeuAsO9xZBU7,0,0.726,0.334,8,-10.562,1,0.0432,0.672,0.0,0.0773,0.15,124.068,60292,4
359,J Balvin,Sigue,2g9jA88ZQXxzwmmgMZh3sI,7,0.889,0.641,7,-4.494,1,0.0668,0.0515,2.75e-05,0.19,0.588,87.99,159387,4
360,HipHopCredit,2022 Year of Investors,3Eleyo3GvnnKQ8n754lcKY,0,0.668,0.681,11,-7.956,0,0.332,0.187,0.0,0.376,0.592,139.983,199808,4
361,J Balvin,Bonita,1N72ulf0x8P3CsJLTFWHS7,12,0.774,0.873,5,-1.587,0,0.0418,0.0153,0.00506,0.293,0.845,96.033,265933,4
362,Deejay Sandy,2022 New Year Countdown,1upK67kXLAIhZkoDyjDlz1,0,0.767,0.721,0,-6.796,1,0.128,0.00354,0.411,0.112,0.155,128.001,196911,4
363,J Balvin,UN DIA (ONE DAY),3zQQ0E1SlZU0O9DY07zB8k,10,0.58,0.695,6,-8.244,0,0.0671,0.00638,0.0,0.174,0.402,168.124,232147,4
364,Pintu Meena Pagal,Happy New year 2022,1pAOTKQFUQIjBR60feKtjA,0,0.622,0.968,6,-3.825,0,0.0867,0.0944,2.04e-05,0.217,0.447,127.886,665078,4
365,Alessandro Pintucci,2022 Happy New Year,2kscVFXigP695dCNBOtaOw,0,0.367,0.0811,8,-24.093,1,0.0513,0.435,0.902,0.0983,0.302,79.59,94581,3
366,Raju Bassi,Happy New Year 2022,3IerlCd1GzTJeP33x6IvsL,0,0.7,0.994,1,-3.862,1,0.0798,0.31,1.38e-06,0.32,0.424,130.053,678845,4
367,J Balvin,QUE PRETENDES,0loPNsJNkZzNaIj4FhuMkd,7,0.639,0.791,10,-4.443,0,0.254,0.0275,0.0,0.362,0.933,92.603,222347,4
368,Asheem Mangoli,Happy New Year 2022,5QD5ENdP1kBrUBuxc3WWwV,0,0.73,0.885,7,-6.413,1,0.049,0.312,2.27e-05,0.055,0.705,119.84,124042,4
369,J Balvin,Qué Más Pues?,4ysyN2KNXNkVwsSSvH7np4,4,0.904,0.817,8,-3.956,1,0.0871,0.0254,0.000141,0.232,0.753,101.988,217362,4
370,Chhotu Ojha,Happy New Year 2022,7p5vKzhof416ceE2K4CqKA,0,0.412,0.992,8,-0.726,0,0.338,0.0355,0.0,0.239,0.663,72.448,210260,4
371,Gym Workout Downtown,2022 New Year Music,3mrTlnY73J5tUl5QvBjvxX,0,0.546,0.522,5,-13.405,0,0.0326,0.000102,0.903,0.365,0.675,142.019,166500,4
372,J Balvin,Poblado - Remix,4iyCZ4QA2QkY3dpYiIhxFF,5,0.813,0.81,3,-5.382,0,0.0809,0.112,1.59e-06,0.377,0.632,93.005,392867,4
373,Shyam Kr Nag,Happy New Year 2022,1aYprhB3o0SsMcH4HzXqvW,0,0.575,0.898,7,-4.746,1,0.122,0.186,0.0,0.155,0.916,107.075,284454,3
374,J Balvin,Bobo,6y4zCXavWFDXy5I5nWPdvC,3,0.799,0.896,10,-2.67,1,0.0937,0.107,5.11e-05,0.13,0.771,89.031,209600,4
375,OverLine,iDance 2022 (10 Years),4H6Pmpm3ixCFRNifTDCMrl,2,0.542,0.954,9,-2.261,0,0.036,0.0218,0.401,0.626,0.27,129.963,203116,4
376,J Balvin,Azul,1fEaxMzb18bXSPJcYcqSr6,6,0.842,0.828,6,-2.495,0,0.0696,0.101,0.00179,0.0579,0.653,94.015,206373,4
377,J Balvin,Si Tu Novio Te Deja Sola,7q4pMXG1nutYS5gUiSbPB1,4,0.717,0.46,3,-9.498,0,0.0711,0.521,0.0,0.0981,0.52,121.929,243560,4
378,Milky Music,Happy New Year 2022,0BHTFitWhNp1vABJOrMRHM,0,0.686,0.817,0,-6.208,1,0.0557,0.337,0.0,0.0795,0.805,114.936,205043,4
379,J Balvin,Ginza,4nYxQTkb4UKTHAMpyAnpJh,3,0.749,0.815,5,-6.381,0,0.083,0.228,0.00117,0.0838,0.866,102.218,171093,4
380,Jack Bossa,New Year 2021/2022,7MmmLeBY8t6TEJALBHGiaX,0,0.571,0.408,2,-9.633,1,0.0365,0.727,0.00222,0.237,0.643,136.283,232864,4
381,SHKODIN,Happy New Year 2022,3gPhlfzWkPAEALgG9mjSiN,0,0.874,0.765,10,-6.514,0,0.28,0.566,0.0,0.0651,0.65,95.955,153000,4
382,J Balvin,No Es Justo,4w0On7fX6h7jOpPSBJiaP1,3,0.811,0.812,7,-4.47,1,0.0635,0.151,0.000362,0.152,0.689,87.98,251267,4
383,David Blangstrup,New Year's Day 2022,6P6rbUuohixVnsIOmJoFhb,0,0.59,0.752,0,-7.922,1,0.0372,0.166,3.2e-05,0.178,0.482,109.94,161455,4
384,J Balvin,LA CANCIÓN,6hrbS6eBcQIaHvKdY1CcQf,0,0.756,0.646,7,-5.795,1,0.319,0.152,1.81e-05,0.108,0.429,176.088,242573,4
385,Ckv,Happy New Year 2022,13xOeEkOV2m7RB4WRnwD9X,0,0.7,0.314,5,-15.73,1,0.314,0.553,1.33e-05,0.0995,0.821,179.906,118129,4
386,Mr Gurudatta,Happy New Year 2022,3bJzNkmMVfeAR6d8fYZscM,0,0.645,0.862,10,-4.048,0,0.0405,0.313,1.57e-05,0.0953,0.87,80.971,310391,4
387,Blu Music,New year 2022 beats,5ecFuz0JicEE8uZgb8LZXp,0,0.616,0.254,7,-12.248,1,0.765,0.0631,0.00233,0.114,0.581,173.076,156061,5
388,J Balvin,Cuando Tú Quieras,2lVPIEibnYj62FnvgZRXwn,0,0.696,0.668,6,-5.063,1,0.199,0.361,0.0038,0.311,0.761,184.332,205120,4
389,Dinesh Lalpura,happy new year 2022,0uTuKFAYFJNBZHw4Xfeesq,0,0.692,0.999,9,-4.581,0,0.086,0.0675,3.56e-05,0.286,0.666,135.056,606799,4
390,Freddy Fri,2022 New Year Motivation,5kDOpWgJbETHwAe0V4cEAm,0,0.449,0.633,5,-5.045,0,0.394,0.58,0.0,0.112,0.17,86.997,302310,1
391,Vishal Rocky,Happy New Year 2022,1KgrAZwlNOAvVlbvAdfpmJ,0,0.684,0.996,10,0.03,0,0.0819,0.26,0.0,0.763,0.772,130.049,208614,4
392,Cameo Bobo,2022 Is My Year,1ES3J2FMTC0l16BKqcyYMb,0,0.788,0.755,0,-10.664,1,0.0931,0.00617,0.053,0.296,0.966,150.01,153652,4
393,Trxll Da KiD,2022(New Year New Me),2FQSKN5CL2Lbr4Ug1Ek6tD,0,0.548,0.655,1,-8.099,1,0.419,0.234,0.0,0.125,0.55,70.569,191463,4
394,Paul R. Cuddle,HAPPY NEW YEAR SONG 2022,5dt5N8io9CXsIXHsgfdBE9,0,0.721,0.496,4,-8.743,0,0.036,0.479,0.936,0.0705,0.549,120.014,280000,4
395,Santosh Chadi,Happy New Year Song 2022,4PGzxyOFPg2pwJFJrWpGpq,0,0.787,0.947,5,-2.679,0,0.194,0.322,0.0,0.343,0.792,100.262,378661,4
396,Kep1er,Up!,3XZAvh2NCDQYHgJei35VQ1,76,0.753,0.932,6,-2.706,1,0.119,0.0205,4.31e-06,0.0326,0.918,124.006,192027,4
397,Crook,"2022 New Year, Same Us",6r95i99qFSOQId4rsnUg1H,1,0.541,0.338,2,-15.645,0,0.139,0.692,0.000477,0.201,0.493,136.833,102853,3
398,J Balvin,Que Locura,77lkRFoOD3o0GYEOcGE1yt,2,0.789,0.802,0,-5.818,0,0.0577,0.22,3.44e-05,0.189,0.765,112.962,199120,4
399,BigDawgLuce,First Day Out Year 2022,78cig3zwD5hDxcJKcF6a9G,0,0.79,0.49,1,-12.895,1,0.403,0.168,0.0,0.126,0.464,130.077,129335,3
400,Rendy Pandugo,Friends (with Pamungkas),2A8GaaJgqP0TcW6wmhly7n,59,0.614,0.534,4,-9.2,1,0.0308,0.625,5.87e-05,0.156,0.514,120.01,199601,4
401,New Years Party Buddha Dj Café,2022 New Year Music Mix,3Yhg7lDsj9wKQIpizVSGa7,0,0.801,0.458,10,-13.849,0,0.0788,0.243,0.922,0.0906,0.783,100.0,176000,4
402,NAYEON,LOVE COUNTDOWN (Feat. Wonstein),0GnydTKmczMoKOEl1D4URI,74,0.693,0.844,11,-2.481,0,0.192,0.242,0.0,0.0618,0.862,159.937,197613,4
403,Splinter,After Five Years - 2022 Remaster,6O0xaPL0VwkX7nDvl32SdC,1,0.617,0.477,2,-8.433,1,0.0314,0.466,0.641,0.117,0.571,124.29,189133,4
404,Vierra,Terlalu Lama,3ubllsz0XnpKhzi6UacgHE,59,0.532,0.57,5,-6.677,1,0.028,0.336,0.0107,0.115,0.392,150.062,247947,4
405,LXVE,2022 new year new me,6Q6w3BogwYxmuihd6Bn90Y,0,0.65,0.81,8,-6.734,1,0.0632,0.276,1.4e-06,0.156,0.913,119.984,157198,4
406,Marion Jola,Jatuh Cinta (OST Keluarga Cemara 2),1bqkmiujAzPU2YOvCB3Mxj,59,0.466,0.657,0,-6.802,1,0.0867,0.281,0.0,0.0629,0.43,79.937,207399,4
407,Holocron Music,Happy New Year 2022 (Fireworks),3DtnExfxTbQp0J6hJx0DzV,0,0.599,0.811,11,-4.329,1,0.0624,0.41,3.36e-06,0.217,0.88,96.39,253492,4
408,Harry Styles,Matilda,6uvh0In7u1Xn4HgxOfAn8O,90,0.507,0.294,2,-10.0,1,0.04,0.896,1.97e-05,0.0966,0.386,114.199,245964,4
409,Rays Aero,"2022 New Year, Pt. II",0MfvLaXmlCdPHljRohkV4V,0,0.708,0.476,0,-7.824,1,0.195,0.362,0.69,0.342,0.605,130.147,89493,4
410,(G)I-DLE,MY BAG,1t8sqIScEIP0B4bQzBuI2P,76,0.838,0.823,8,-3.929,0,0.164,0.0864,7.12e-05,0.156,0.759,94.024,160520,4
411,Kushiram mandawra,New year 2022 sonu badolas,1JYPdId8v9Nm8h9LRnTUvM,0,0.697,0.939,8,-2.471,1,0.0772,0.243,5.2e-05,0.325,0.781,90.251,610064,4
412,Stephen Sanchez,Until I Found You - Piano Version,06vNG6CiV4k8oNA0wUUAO7,74,0.603,0.148,7,-10.449,1,0.0279,0.927,0.0,0.101,0.228,95.451,184895,3
413,Ankit Yadav Azamgarh,Happy New Year 2022 - Bhojpuri,2lhjXoV4GWPIP0JrjbxDrB,0,0.564,0.982,10,-2.849,0,0.124,0.538,6.54e-06,0.437,0.84,139.952,198075,4
414,ENHYPEN,TFW (That Feeling When),3bI34Ts8OMPfIpoPqzyZgM,70,0.689,0.692,3,-4.388,0,0.0354,0.113,0.0,0.134,0.902,116.024,197796,4
415,SeaOhDeeWhy,2022 WILL BE MY YEAR :),7D8u0a09CqFqk2yNYotL3V,0,0.715,0.759,11,-4.54,0,0.269,0.00353,0.00183,0.554,0.749,104.987,83125,4
416,Stephen Sanchez,Until I Found You - Em Beihold Version,5PHRyGqnDkf2btmFV4aa9z,24,0.551,0.55,10,-5.339,1,0.0286,0.777,0.0,0.202,0.342,101.19,176440,3
417,Sundhed Dj,For the New Year 2022,7hIDRm6MT8KeFs6SWD4Liu,0,0.743,0.415,6,-11.839,1,0.3,0.0818,0.92,0.254,0.891,142.0,171500,4
418,Stephen Sanchez,Until I Found You,6pqkYM1Xpu8n832Pbkfp0Y,27,0.539,0.508,10,-6.05,1,0.0288,0.727,0.0,0.174,0.227,101.358,177720,3
419,Dan Barker,1 Year - 2022 Remastered Version,1iK1tDGMWFk8i8bhGMlKaW,0,0.686,0.516,0,-7.834,1,0.318,0.00862,4.03e-05,0.138,0.569,199.924,181133,4
420,Ckv,Happy New Year 2022 - Instrumental,4QqTRs6DNWttil2dBRtvd5,0,0.675,0.448,9,-17.21,1,0.118,0.00138,0.877,0.0957,0.566,179.986,117400,4
421,Billie Eilish,Therefore I Am,1JwXJLiy2r7cvu7ptIQK3j,7,0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,174321,4
422,Rays Aero,"2022 New Year, Re-launch",1rMinnZCaO1e4elEl9V6Ua,0,0.844,0.781,0,-7.886,1,0.9,0.463,0.0419,0.0919,0.445,130.111,64177,4
423,OverLine,iDance 2022 (10 Years) - Extended,6x8uGk6rrz4ELEyos1Y6by,0,0.322,0.932,9,-2.502,0,0.049,0.00448,0.656,0.122,0.315,130.079,261265,4
424,Billie Eilish,everything i wanted,5PvKLysp5qWA09JWWdVWdq,0,0.704,0.225,6,-14.454,0,0.0994,0.901,0.657,0.106,0.243,120.006,245426,4
425,Sk Antu,Happy new year song 2022,2rDD4pdsGlpKEz98rFU9Uf,0,0.679,0.977,1,-0.94,1,0.237,0.101,0.596,0.375,0.686,174.963,137113,4
426,Billie Eilish,ocean eyes,40CgNpESbpvzJMMDPTPBRM,0,0.358,0.372,4,-7.664,0,0.0464,0.81,0.0539,0.0877,0.16,144.833,200387,4
427,Rays Aero,"2022 New Year, Pt. III",2tmOvHkizQ3ASAL6lKw149,0,0.637,0.59,0,-7.256,1,0.0563,0.497,0.423,0.174,0.269,130.25,93313,4
428,Billie Eilish,lovely,1qVDXThGQD62251X1WwPdy,0,0.292,0.296,4,-10.109,0,0.0359,0.934,0.0,0.095,0.112,115.046,200186,4
429,HOT RIDE,"2022 (New Year, New Me).",6OZHi41kYoBrr84JXBRNNz,0,0.807,0.897,10,-9.523,0,0.0991,0.042,0.0,0.0736,0.965,130.003,208852,4
430,Shivam Kumar Dutta,Happy New Year Song 2022,5fRczBglx7gY4SJgz50ytt,0,0.702,0.817,9,-15.637,1,0.0473,0.184,0.748,0.204,0.716,129.949,60005,4
431,Billie Eilish,bad guy,6pLrMJYSb45lrQdMGWZ4lb,3,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4
432,Anıl ünal,NEW YEAR-Anıl Ünal 2022,2H7p2ywhY1p4esonvQ1yFY,0,0.733,0.885,1,-7.329,0,0.0548,0.0167,0.0196,0.126,0.711,132.034,183458,4
433,Rachel Grae,It'll Be Okay,0ctJr4dFdrk0Fv1CWW9cSW,65,0.488,0.195,3,-9.163,1,0.0325,0.775,0.0,0.104,0.336,77.849,232906,4
434,Ragini Shrivastav,New Year Party 2022 - Bhojpuri,4Rf4XaJpdWRhajzzU9dmhB,0,0.714,0.957,5,-5.161,0,0.304,0.0794,0.000617,0.306,0.45,124.922,229111,4
435,Ardhito Pramono,Wijayakusuma,55zHaL1bbnVwBeVDIF8v9w,46,0.394,0.377,6,-6.272,1,0.0285,0.741,4.38e-06,0.0993,0.489,127.155,286000,4
436,MYP22,Year2022,7kg7SmWjlESF8Yn1Vj3vLu,0,0.637,0.481,0,-11.094,0,0.0734,0.0728,0.0,0.0903,0.249,100.082,129875,4
437,KAROL G,SEJODIOTO,2vX9RXPA3RSMzLRnsUQNGM,1,0.822,0.736,1,-3.969,1,0.15,0.157,0.000781,0.0748,0.679,175.93,181107,4
438,Meenu Muradya,Happy New Year 2022 Mubarak Jaanu,2WDoQvIzHcUV0Tw8a0baGn,0,0.703,0.953,1,-2.563,0,0.103,0.241,0.0,0.443,0.707,140.093,660059,4
439,KAROL G,Pineapple,1lxRM6zKvLRT1eBSJZM6Vw,7,0.744,0.66,4,-4.654,0,0.0885,0.0432,1.58e-06,0.331,0.641,94.81,178347,4
440,Golu Pathak,Dil Se Happy New Year 2022,2MRjB98tAtAfuZ9Wx5LqxT,0,0.608,0.988,10,1.526,0,0.0745,0.253,0.0,0.238,0.909,132.107,267308,4
441,KAROL G,Hello,4Y48yolY2ADETtoqjmyKRv,6,0.802,0.839,7,-4.294,0,0.0592,0.465,5.18e-05,0.117,0.861,94.997,194933,4
442,Rea Moon ASMR,"Bright New Year 2022, Pt. D",0WKyKco1At6h4qPOetlnpt,0,0.552,0.754,1,-18.811,1,0.12,0.199,0.0,0.396,0.0342,81.623,196885,4
443,KAROL G,LOCATION,6vbb2h42qRZJPNmXtxRHG8,6,0.772,0.758,9,-3.891,1,0.0482,0.0433,0.0,0.295,0.654,115.977,265240,4
444,Seva Rani Singh,Happy New Year 2022 - Bhojpuri Song,3VkSat0rMSf9T7fdpviQ0j,0,0.52,0.94,8,-2.396,1,0.0992,0.355,3.18e-06,0.668,0.375,144.941,255025,4
445,KAROL G,Lo Sabe Dios,5Oif5AcRxExaS26YZ6lmGz,6,0.587,0.378,4,-8.003,1,0.0583,0.882,0.0,0.132,0.675,83.821,147387,4
446,Randal Reid,2022 a Year of Devine Favor,301PQgvvk0iEJSWo0wgHeG,0,0.888,0.501,1,-9.722,1,0.152,0.0485,0.957,0.0712,0.702,89.016,258413,4
447,KAROL G,Punto G,0H7viPWJAeoMU1WJe9vmRU,4,0.791,0.746,6,-4.716,1,0.0907,0.00938,0.000125,0.125,0.903,165.994,183160,4
