,artist name,track name,track id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
296,BOL4,Seoul,4b9LMCUaw55QajVRfrfPyS,56,0.655,0.578,5,-3.797,1,0.0384,0.378,0.0,0.109,0.644,95.978,204760,4
297,Workout Music ,Hold On (Workout Mix),6leoJ4z4b581wuzkQFN7EV,6,0.561,0.882,1,-4.562,0,0.0632,0.000843,0.0104,0.118,0.49,131.968,272727,4
298,Calvin Harris,Potion (with Dua Lipa & Young Thug),7fYRg3CEbk6rNCuzNzMT06,89,0.824,0.697,11,-4.869,0,0.0473,0.158,4.11e-05,0.077,0.757,99.988,214460,4
299,Workout Music ,Anyone (Workout Mix),2Ihx7sR79SWqMmZBrAA3tT,5,0.697,0.663,2,-7.412,1,0.0367,0.000194,0.000625,0.0342,0.951,127.958,299998,4
300,Harry Styles,Music For a Sushi Restaurant,5LYMamLv12UPbemOaTPyeV,91,0.72,0.715,11,-4.652,1,0.04,0.258,0.0568,0.107,0.357,107.041,193813,4
301,Workout Music ,Watermelon Sugar (Workout Mix),2KlDOdn2feWDRhJ7HCsdIt,6,0.759,0.882,7,-5.435,1,0.0822,0.00286,0.00863,0.0393,0.71,128.004,255000,4
302,Royal 44,last day,0ICkuRd0qNZDZY82kGhs89,42,0.716,0.588,7,-8.12,1,0.0507,0.305,1.77e-05,0.242,0.131,97.056,129897,4
303,Workout Music ,Leave Before You Love Me (Workout Mix),5YxSli4gUjYthsY0i3lHIa,5,0.874,0.62,7,-5.153,1,0.066,0.00988,3.64e-05,0.0753,0.9,131.991,269090,4
304,KANGDANIEL,Parade,2lsXJ7F3QYJrQ9cQ9Icx1n,55,0.654,0.588,6,-4.406,1,0.0317,0.277,0.0,0.266,0.342,130.078,182800,4
305,Workout Music ,Electricity (Workout Mix),473AjnY37WldJKydlFew7R,5,0.764,0.9,1,-5.28,1,0.105,0.000936,0.00801,0.0303,0.542,128.02,269973,4
306,Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),0hquQWY3xvYqN4qtiquniF,90,0.801,0.601,8,-7.574,0,0.255,0.0777,3.23e-05,0.145,0.74,159.969,182907,4
307,Workout Music ,Come & Go (Workout Mix),3J8MjvnPtOb3CcPDDc4UDj,5,0.63,0.832,0,-7.463,1,0.0404,0.00591,0.14,0.0324,0.92,140.028,274286,4
308,TOIL,"Black Heart (feat. Leellamarz, BE'O)",2odm919sRfQIhH2na8YSKK,46,0.549,0.513,11,-5.249,1,0.0499,0.769,0.0,0.501,0.848,168.173,235893,4
309,Fred again..,Marea (we’ve lost dancing),5YQpuTrcGvLDOs3GlRiFws,7,0.761,0.781,5,-6.778,0,0.141,0.0681,0.108,0.0607,0.473,123.023,285375,4
310,NCT DREAM,Never Goodbye,5EAfUqytXYbH0yUZR3QGli,69,0.786,0.572,11,-4.967,1,0.0399,0.282,0.0,0.0808,0.539,91.977,212800,4
311,Workout Music ,Holy (Workout Mix),1kZJaFlA6zKibLOnIuKDmA,6,0.601,0.705,10,-7.593,0,0.0282,0.000298,0.534,0.428,0.415,127.965,274219,4
312,Workout Music ,Love Again (Workout Mix),60HtGh2bkcnInZpVjhIlz0,5,0.775,0.702,6,-7.08,0,0.0515,0.00056,0.223,0.097,0.941,127.993,270000,4
313,Dua Lipa,Break My Heart,5D16vOkqXe1K4zvvbc0gMR,5,0.73,0.729,4,-3.434,0,0.0884,0.167,1.39e-06,0.349,0.467,113.011,221820,4
314,Megan Thee Stallion,Sweetest Pie,7mFj0LlWtEJaEigguaWqYh,87,0.814,0.628,7,-7.178,1,0.221,0.167,0.0,0.101,0.677,123.977,201334,4
315,Ed Sheeran,2step,2uOfvgPjf9Fzwxy0ubBLwo,9,0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,163450,4
316,Workout Music ,Secrets (Workout Mix),4H4wPbZJ1P82e9uvfeS7FW,5,0.777,0.671,6,-7.468,0,0.0392,0.00304,0.311,0.0837,0.854,124.044,247734,4
317,Fred again..,Billie (loving arms),0EjD5FhmR1bjd0rRTNR7y3,5,0.648,0.775,5,-4.798,1,0.0694,0.0561,0.0,0.444,0.371,128.072,217266,4
318,Chill Work Music,HipHop Lofi For Work,19x7ntn4azINjmEIQhtNed,9,0.718,0.584,8,-9.866,1,0.0293,0.0498,0.89,0.14,0.587,127.94,116250,4
319,Ed Sheeran,Overpass Graffiti,0pTAt8GiG0xdRv6TyJ4Eep,6,0.52,0.849,9,-3.794,0,0.186,0.00253,0.0,0.119,0.774,175.908,236907,4
320,Workout Music ,Levitating (Workout Mix),2GZmjrWCcmUVFnbcpRoBQ3,6,0.667,0.76,11,-6.092,0,0.0473,0.00415,0.00378,0.0632,0.858,127.968,257812,4
321,Workout Music ,Savage Love (Workout Mix),3uT0sOI2w704G61aptw6bx,5,0.813,0.716,10,-5.376,0,0.13,0.0386,1.23e-05,0.0798,0.91,149.956,260827,4
322,Workout Music ,good 4 u (Workout Mix),04pwXqJ3VjS5n7cZcpUMis,6,0.661,0.977,7,-4.896,0,0.0326,0.00187,0.323,0.0395,0.904,140.022,274286,4
323,Ed Sheeran,Shivers,2ahXBDYr92nWW9gKU4JtAo,0,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,207853,4
324,Workout Music ,Dance Monkey (Workout Mix),74M12fRFBuCfh9YgFjrPBl,5,0.777,0.661,6,-8.186,0,0.0538,0.00397,0.613,0.0643,0.886,128.015,262520,4
325,Ed Sheeran,Thinking Out Loud,3GTALp9ARtk5fUi5JLjvCj,3,0.781,0.445,2,-6.061,1,0.0296,0.474,0.0,0.184,0.591,78.997,281560,4
326,Workout Music ,Dynamite (Workout Mix),4ulhzKxaNaF78cA9pYlToE,5,0.773,0.539,1,-5.684,0,0.0623,0.00179,0.00426,0.0568,0.719,122.99,232193,4
327,Ed Sheeran,Bad Habits,0gVoV5ickVNm2cX6p0pvzx,2,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,230747,4
328,Workout Music ,Kiss Me More (Workout Mix),611IkuKCOwyORg9MzdZXYB,6,0.563,0.7,7,-6.314,1,0.0354,6.02e-05,0.0417,0.0347,0.807,127.964,270000,4
329,Ed Sheeran,Shivers (Dillon Francis Remix) [Main Mix],1qecpOPV8iLq6W1dI5GBcZ,7,0.744,0.828,2,-5.911,1,0.0289,0.0646,1.4e-05,0.0858,0.579,124.029,127766,4
330,Ed Sheeran,Galway Girl,65nXqNuzb0ZLHOri47cN4B,4,0.599,0.813,9,-5.882,1,0.0846,0.0783,0.0,0.476,0.809,100.192,168253,4
331,Workout Music ,Rain on Me (Workout Mix),14ai0J4YmYBKdZS3BNQUDv,5,0.724,0.876,1,-5.013,0,0.0722,0.00924,0.000109,0.0669,0.861,128.014,259320,4
332,Ed Sheeran,Perfect,3y0KN6HnlTn7xBsCKCuSFy,1,0.598,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,263400,3
333,Workout Music ,Dakiti (Workout Mix),6ZrPBppSfZEeeNJJF7541b,5,0.859,0.656,4,-7.592,0,0.278,0.00168,0.0384,0.048,0.485,131.971,261817,4
334,Workout Music ,Bad Guy (Workout Mix),61ap7rnc6V8MBulwjw6BUn,6,0.842,0.658,11,-7.072,0,0.0678,0.00456,0.735,0.0673,0.562,131.007,281253,4
335,Workout Music ,Without You (Workout Mix),7aDVw73KoEF4UrnN8MRwag,6,0.62,0.882,0,-5.392,1,0.0693,0.0042,3.94e-05,0.0661,0.76,127.999,255000,4
336,BURNS,Talamanca,5ws9O073Ym1wryCnx11JO0,5,0.683,0.77,11,-6.641,0,0.0512,0.0988,0.896,0.379,0.527,126.006,186727,4
337,Ed Sheeran,I Don't Care - Acoustic,4uHLF0eVlyXE6zvjaRxrFj,4,0.705,0.35,6,-8.126,1,0.0301,0.793,0.0,0.108,0.643,94.059,238220,4
338,Anne-Marie,Kiss My (Uh Oh),0bEb0XMuBCCZ8uZt2EvxBz,5,0.638,0.878,5,-3.639,0,0.0484,0.0151,0.000223,0.308,0.481,103.948,176800,4
339,Workout Music ,Mood (Workout Mix),4AhgBxVl6wePP44UBIQQnk,5,0.729,0.706,7,-4.312,0,0.0482,0.00203,0.144,0.0704,0.673,109.977,218181,4
340,Chinese Yang Qin Relaxation Man,Big Happiness,2vMZ5VAVNOE2v5dFP6ce1G,6,0.449,0.203,0,-20.134,1,0.0302,0.94,0.941,0.151,0.178,159.679,212851,4
341,Shreya Ghoshal,"Chaka Chak (From ""Atrangi Re"")",13kskvRgVM2gnyR0w4LY06,5,0.779,0.748,10,-6.811,0,0.205,0.0614,1.02e-05,0.124,0.852,163.939,271281,4
342,Ed Sheeran,Visiting Hours,6rtxxSKHYmjhCHUSYga3iJ,5,0.471,0.396,8,-6.654,1,0.0336,0.77,0.0,0.0729,0.263,149.609,215507,4
343,Neha Kakkar,"Yaad Piya Ki Aane Lagi (From ""Yaad Piya Ki Aane Lagi"")",6NDdRzsm3XvN4r9cb4Ls5J,7,0.858,0.833,5,-3.747,0,0.0471,0.375,0.0,0.112,0.693,107.975,256678,4
344,Ed Sheeran,Bad Habits - Joel Corry Remix,2GNt3zVCJh4UnPnSWHAGdq,1,0.768,0.935,11,-4.902,0,0.0598,0.0488,0.00117,0.339,0.8,125.971,189577,4
345,Udit Narayan,"Tip Tip (From ""Sooryavanshi"")",5ger1JsH6qBCrN2VZfWdE9,6,0.709,0.929,5,-1.583,0,0.061,0.0431,0.00648,0.125,0.477,103.01,250288,4
346,Ed Sheeran,All of the Stars,6olqq5zi0Nov3ddqXYCDvv,1,0.537,0.557,11,-6.097,1,0.026,0.00878,0.000184,0.307,0.286,74.971,237147,4
347,Jubin Nautiyal,"Khushi Jab Bhi Teri (From ""Khushi Jab Bhi Teri"")",7HYHbvwCOvKyiFlEBjxnK3,7,0.683,0.655,8,-5.782,0,0.0515,0.198,0.0,0.0772,0.806,102.043,240303,4
348,Sachet Tandon,"Barbaadiyan (From ""Shiddat"")",2uOOt6nklEAokeEgPCs5BQ,5,0.758,0.57,6,-8.645,0,0.0462,0.00374,2.47e-06,0.184,0.567,126.966,230185,4
349,Zahrah S Khan,"Tenu Lehenga (From ""Satyameva Jayate 2"")",1zmYFqj23CBncKfelwJ25p,7,0.828,0.938,8,-0.771,1,0.206,0.013,0.000123,0.118,0.509,99.947,247049,4
350,Vishal Mishra,"Naacho Naacho (From ""Rrr"")",2UFjvjesMNH4BQEDitBN2D,5,0.438,0.986,10,-3.384,0,0.14,0.35,0.000343,0.0773,0.736,159.894,214208,4
351,Chinese Yang Qin Relaxation Man,Ancient Chinese Wisdom,1yyboTBkMZfao0P2ytqgO2,7,0.248,0.223,7,-21.483,1,0.0371,0.923,0.892,0.0926,0.0509,159.63,212851,4
352,Chinese Yang Qin Relaxation Man,Wishing,0qMsZQSY7n3ov9MZNEsSDe,6,0.466,0.319,7,-19.767,1,0.0278,0.864,0.962,0.0931,0.163,159.877,212851,4
353,Badshah,"Slow Slow (From ""Slow Slow"")",2476G80jSDBPv2hXi6ihal,7,0.772,0.69,7,-5.182,1,0.0969,0.119,3.18e-05,0.0432,0.416,103.098,220230,4
354,Ed Sheeran,The A Team,3rzKnIpD54vWvHkbypmzg2,1,0.642,0.289,9,-9.918,1,0.0366,0.669,0.0,0.18,0.408,84.996,258373,4
355,Chinese Yang Qin Relaxation Man,Spring Festival 2021,1Gua26Ngcd0NVfOn3LLb41,6,0.262,0.177,7,-20.606,1,0.0376,0.836,0.891,0.111,0.13,159.894,213978,4
356,Ed Sheeran,Runaway,16UzuoRMZ2wFUF5KVk1hkX,2,0.767,0.449,8,-7.159,0,0.0365,0.024,0.000283,0.151,0.908,95.03,205133,4
357,Fabio Bevere,YEAR 2022,7niIWQiDqvFvyNtRJBgjIg,0,0.809,0.548,7,-10.46,1,0.113,0.564,0.844,0.0964,0.104,120.003,308000,4
358,Ed Sheeran,Friends,2KuGJ0ic3tXMELj6NRiYzJ,1,0.52,0.158,4,-14.433,1,0.067,0.782,1.33e-06,0.222,0.456,93.255,190539,4
359,14Kworldd,Year 2022,6Bgu57VdblgnBL1mfipOeb,0,0.651,0.628,8,-8.477,0,0.182,0.0281,0.0,0.104,0.391,149.835,188918,4
360,Dezraud,2022 Year,4SQnKUsUz8pNWLuc6r6eJw,0,0.772,0.264,7,-18.456,1,0.0659,0.776,0.912,0.0985,0.259,139.995,154290,4
361,Staylon,New Year 2022,3MyVTR0UPNcxoVU8tzUwPL,0,0.559,0.298,1,-13.735,0,0.0282,0.716,0.942,0.0586,0.187,160.037,165538,4
362,The Gentle Rudra,2022 Change Year,0AAL7WTV00TyUNEvJ8KnDW,0,0.587,0.627,9,-6.892,0,0.0288,0.977,0.971,0.41,0.826,122.19,26958,4
363,Ed Sheeran,Happier - Cazzette Remix,0FAT09ORXcKIc21drJKkYh,2,0.712,0.634,9,-7.748,0,0.0344,0.0664,0.000831,0.127,0.299,102.985,207491,4
364,Dj Drew,new year 2022,5GUoP494K5evBGsuPovuOt,0,0.745,0.938,9,-3.129,0,0.0524,1.67e-05,0.164,0.0518,0.461,131.978,248273,4
365,UNDERRATED AJ,MY YEAR(2022),5eZJJtiRRbQRM3lwb4mgIX,0,0.815,0.458,10,-11.589,0,0.348,0.845,0.0,0.15,0.519,147.982,117793,4
366,Ed Sheeran,The Joker and the Queen,12HBYSQs1Bz1VRB56P4krU,1,0.567,0.211,0,-9.975,1,0.0315,0.952,5.24e-05,0.275,0.289,134.019,185587,4
367,Rinku Meena Nangal,New Year 2022,5LSO7QvpObO2XN0ZANZKdl,0,0.615,0.985,6,-3.087,0,0.0786,0.0675,0.000642,0.47,0.752,145.659,672419,4
368,Rays Aero,2022 New Year,23nzl9acUaj1ukKvThojnG,0,0.695,0.517,0,-7.905,1,0.327,0.174,0.947,0.349,0.536,130.179,89478,4
369,Ed Sheeran,Tenerife Sea,0kWxge3u4ARApKeoWDwrkf,1,0.526,0.345,8,-10.497,1,0.0374,0.7,1.13e-05,0.105,0.357,121.877,241347,4
370,Winter Jazz Cafe Lounge,new year 2022,4J6Soyhph3YwSwC2W1IyZ3,0,0.687,0.031,0,-31.145,1,0.046,0.996,0.955,0.0788,0.548,80.62,98802,4
371,sexxxtazy,New Year 2022,0eb8yrNuuFKxELCdkaos0b,0,0.704,0.639,7,-5.177,0,0.046,0.667,3.86e-06,0.113,0.368,159.915,114023,4
372,Ed Sheeran,Sing,5su74skGEpuqXeeXJkCjaZ,2,0.818,0.67,8,-4.45,0,0.047,0.3,1.13e-06,0.0601,0.947,119.987,235382,4
373,BodySheikh,New Year 2022,0H9qqi1F4zEf1rBihJYAq7,0,0.895,0.697,5,-7.286,1,0.742,0.148,0.0,0.371,0.441,130.023,107193,4
374,Alice Dude,2022 New Year,2VmjxrV3VTX3RqRI1d1OUo,0,0.702,0.58,1,-11.873,1,0.0471,0.00222,0.925,0.11,0.334,145.0,114500,4
375,Jafta M.A.R,The Year 2022,1dEAwbF4o7BRcWeESNRUeC,0,0.812,0.259,8,-15.556,1,0.0884,0.00169,0.858,0.173,0.657,118.979,370390,4
376,Papo flow,New Year 2022,2J17jThqao1YSd5d2saEC2,0,0.797,0.649,6,-3.974,0,0.181,0.336,0.000151,0.513,0.736,178.981,144063,4
377,ONE ABE,New Year 2022,6lsdvTKIwk4o14seDDL6CH,0,0.0955,0.238,9,-18.721,0,0.0376,0.0716,0.885,0.0868,0.0372,63.905,261818,4
378,EgorGreg,NEW YEAR 2022,2VAQWz6SSt1PiaH0ijECJz,0,0.568,0.314,8,-13.996,1,0.0391,0.443,0.872,0.121,0.0818,180.103,195027,4
379,Новогодняя музыка и Новогодние песни,New Year 2022,5UkxnMPTEhWjiFqGKW5Pwc,0,0.866,0.829,2,-8.478,1,0.116,0.685,0.907,0.111,0.095,137.003,79494,4
380,santana6god,My Year 2022,11zbEbqr9VcR1Vay8wSZLZ,0,0.75,0.293,1,-14.463,1,0.257,0.0217,0.0,0.354,0.0731,127.037,91649,4
381,Magnivious,New Year(2022),6c1LHJ5N6cxHtRf5JmWmg0,0,0.445,0.461,4,-11.803,0,0.0311,0.0256,0.422,0.124,0.146,83.0,161928,4
382,MAXSIM,New Year 2022,6psZjptH7wLjpkKrUuO8D3,0,0.873,0.458,0,-14.176,1,0.105,0.0548,0.71,0.085,0.381,110.017,120562,4
383,Blu Music,New year 2022,7pwWIKxx6kcTJfaCR4ksjC,0,0.786,0.409,9,-10.947,0,0.103,0.0985,0.776,0.0938,0.16,94.997,154213,4
384,новогодняя музыка,new year 2022,5YSruNRsIZIseVGBmKcvlD,0,0.687,0.031,0,-31.145,1,0.046,0.996,0.955,0.0788,0.548,80.62,98802,4
385,EL Medyko,New Year 2022,35gEdDLav54uxoTOwHCq6t,0,0.828,0.867,9,-6.158,0,0.165,0.568,0.0,0.159,0.704,99.985,194456,4
386,Ifthikar ismail,New year 2022,1YTAkFzXvaGfBcSRztegPj,0,0.815,0.485,1,-12.918,1,0.202,0.00871,0.0,0.0797,0.426,96.047,152895,4
387,Oasis of Fit,2022 New Year,5tavNnbEGhIG9QtKKKk6uV,0,0.682,0.467,11,-12.107,0,0.0953,0.000374,0.836,0.281,0.348,137.024,137500,4
388,Ujwal Star,Happy New Year 2022,35g1Gu7v5Do3BsaF371Qwg,0,0.858,0.957,0,-3.921,1,0.105,0.271,0.000101,0.187,0.971,129.959,184553,4
389,Emility,Happy New Year 2022,1RLj2ye9XSfxxgGfccVIHt,0,0.586,0.235,11,-20.59,0,0.378,0.794,0.774,0.24,0.404,138.003,331371,5
390,DJ aL Sasaja,New Years Style 2022,03xVNiztPmpWWQTrgDzjHR,0,0.902,0.834,7,-3.382,0,0.0434,0.0543,0.0241,0.0822,0.323,132.989,254446,4
391,Pintu Bhanoli,HAPPY NEW YEAR (2022),5O1nPIPKVG4PrfumePU86i,0,0.648,0.968,0,-3.53,1,0.0427,0.327,0.0301,0.412,0.881,127.593,656170,4
392,Atul Singh Anmol,Happy New Year 2022,5Ai3N1WrNnJx3cTNINLP0D,0,0.616,0.948,10,-4.583,0,0.176,0.229,0.0,0.387,0.786,149.832,314033,4
393,Abraham Sote,Happy New year 2022,6N2UWsEpjZen0YNoy2DSGH,0,0.645,0.501,9,-16.631,0,0.0442,0.0676,0.891,0.124,0.232,140.081,221936,4
394,Hero Alom,Happy New Year 2022,1WzYhESGQOrYBKrAj6GVmT,0,0.832,0.817,5,-11.898,0,0.199,0.184,0.0,0.062,0.744,141.98,224094,4
395,R1Fmabes,New Year Cypher 2022,3Dqzp1wKSrw3r0uGq3Kw9f,0,0.681,0.671,5,-6.505,0,0.148,0.00345,0.0,0.128,0.229,176.029,256705,4
396,Mayrobeatz,Happy New Year 2022,6ncNp9KDM852f2zr5ImDb9,0,0.783,0.178,0,-14.539,1,0.105,0.297,0.918,0.114,0.18,129.986,134673,4
397,Ed Sheeran,Don't,7Cifg1wkrO6a2NWuYib5UB,11,0.807,0.608,1,-7.008,1,0.0659,0.0113,0.0,0.635,0.849,95.047,219840,4
398,Shaithan khatana,Happy new year 2022,4P5kp6oZLXD9WKDepOTkfw,0,0.712,0.944,1,-2.285,0,0.127,0.282,0.00259,0.331,0.729,176.549,658965,4
399,Manish Lotan,Happy New Year 2022,1SZbxkcd55aNe8VADLtaL1,0,0.71,0.851,7,-5.564,1,0.146,0.479,6.3e-06,0.0741,0.571,136.452,695550,4
400,DREAM DOG TWO,New Years Eve 2022,5BInc1KwcRJeDZILFPOY6x,0,0.542,0.237,11,-11.64,1,0.0723,0.756,0.0,0.105,0.397,99.611,409026,4
401,Official HIGE DANdism,Mixed Nuts,3RFL9hE5cBocBsjD5XLJLQ,72,0.542,0.918,6,-5.074,1,0.0937,0.0101,0.0,0.259,0.784,150.094,213438,4
402,K6ixx,Happy new years 2022,01tEbE08Hjx96hAfIg8TCQ,1,0.619,0.714,1,-3.772,0,0.387,0.0175,0.0,0.255,0.351,134.022,155280,5
403,Chris Jonex,Deja Que Tus Manos,1ONKgvfAhcbgHp4AKWAidI,78,0.538,0.785,2,-4.87,0,0.0296,0.142,0.0,0.3,0.631,146.066,160750,4
404,mousseur,Happy New (2022) Year,1swow7Ttp74rNaPtZfRxe6,0,0.668,0.432,4,-12.116,1,0.035,0.836,0.61,0.105,0.324,170.027,148588,4
405,Lauv,Kids Are Born Stars,2pD74s7WAlBWUXjrTsKgdS,71,0.802,0.547,8,-7.034,1,0.0518,0.205,0.0,0.109,0.922,109.966,187026,4
406,Blu Music,New year 2022 beat,3VtDWQeEAnahPezPy9Kh5d,0,0.766,0.432,6,-13.522,0,0.106,0.264,0.852,0.096,0.392,129.947,177397,1
407,The Kid LAROI,Thousand Miles,1r8ZCjfrQxoy2wVaBUbpwg,87,0.376,0.657,7,-4.658,1,0.0768,0.0858,0.0,0.0884,0.203,80.565,164782,4
408,Uttam Kumar Mondal,Happy New Year 2022,6QY5oOHduTJ0f4dSrMYYNO,1,0.672,0.97,11,-2.214,0,0.129,0.0432,0.0,0.282,0.783,151.016,317127,4
409,Justin Bieber,Sorry,3tWMdQllDvrN9aaytPEHAN,4,0.679,0.748,0,-3.624,0,0.0385,0.0878,0.0,0.299,0.438,100.035,200787,4
410,Chinese Yang Qin Relaxation Man,Chinese New Year 2022,2ttitnVnTlfh3xYDuFUK8Z,0,0.616,0.349,0,-11.729,1,0.0269,0.803,0.786,0.115,0.198,110.993,192014,4
411,Justin Bieber,Hold On,3XRA9FPHdVuYQ3OvyPPcyC,9,0.658,0.634,1,-5.797,0,0.0413,0.0106,0.0,0.132,0.29,139.98,170813,4
412,Tiny Frank,2022 a New Year,648OP442D4VLDyrvaXYuNp,0,0.713,0.712,4,-14.129,0,0.054,0.679,0.884,0.909,0.861,133.044,218360,4
413,Justin Bieber,Holy,1Ru3lxNbWxiaLMoQadrW1n,8,0.673,0.704,6,-8.056,1,0.36,0.196,0.0,0.0898,0.372,86.919,212093,4
414,Egghead.,Rookie Year - Remastered 2022,0qGEBxN2Lymfwtxw2nUwGK,2,0.306,0.95,2,-5.897,1,0.0382,0.00068,0.0998,0.244,0.747,88.491,89733,4
415,Justin Bieber,Love Yourself,3WXpFjzwWHzQLkogje4rY0,8,0.759,0.401,4,-8.999,1,0.259,0.86,0.0,0.299,0.576,100.126,232627,4
416,Bapi,New Year Masti 2022,40t4mSM4jSM2kINGypyjvn,0,0.803,0.892,6,-10.94,0,0.0772,0.0507,0.503,0.102,0.904,119.973,192057,4
417,Justin Bieber,Friends,1nE4FfRbgoqVeLh4IFnvVs,6,0.743,0.735,8,-5.337,1,0.0382,0.00389,0.0,0.304,0.631,104.979,189467,4
418,Nemar Bhati,Happy New Year 2022,3VjFMQklkiDeuAsO9xZBU7,0,0.726,0.334,8,-10.562,1,0.0432,0.672,0.0,0.0773,0.15,124.068,60292,4
419,HipHopCredit,2022 Year of Investors,3Eleyo3GvnnKQ8n754lcKY,0,0.668,0.681,11,-7.956,0,0.332,0.187,0.0,0.376,0.592,139.983,199808,4
420,Justin Bieber,Afraid To Say,1dOzVsl1i04qmj6KTgIo2K,5,0.631,0.337,0,-9.308,1,0.0293,0.907,0.0,0.173,0.396,80.079,262573,1
421,Deejay Sandy,2022 New Year Countdown,1upK67kXLAIhZkoDyjDlz1,0,0.767,0.721,0,-6.796,1,0.128,0.00354,0.411,0.112,0.155,128.001,196911,4
422,Justin Bieber,Ghost,4XmMAjTIlbMbWtKvGTst7Y,3,0.604,0.741,2,-5.571,1,0.0475,0.178,3.49e-05,0.409,0.473,153.947,153190,4
423,Pintu Meena Pagal,Happy New year 2022,1pAOTKQFUQIjBR60feKtjA,0,0.622,0.968,6,-3.825,0,0.0867,0.0944,2.04e-05,0.217,0.447,127.886,665078,4
424,Justin Bieber,Anyone,7InC5Yjjy4CZsOrwC8UfL1,6,0.686,0.538,2,-8.026,1,0.0345,0.181,3.13e-06,0.113,0.584,115.884,190779,4
425,Alessandro Pintucci,2022 Happy New Year,2kscVFXigP695dCNBOtaOw,0,0.367,0.0811,8,-24.093,1,0.0513,0.435,0.902,0.0983,0.302,79.59,94581,3
426,Justin Bieber,Mistletoe,4OvM4EIY0fdntGqHvo0gjD,4,0.623,0.668,6,-7.282,0,0.0531,0.475,0.0,0.0862,0.823,161.948,183067,4
427,Raju Bassi,Happy New Year 2022,3IerlCd1GzTJeP33x6IvsL,0,0.7,0.994,1,-3.862,1,0.0798,0.31,1.38e-06,0.32,0.424,130.053,678845,4
428,Justin Bieber,Yummy,3BfwyoS5NCF8yYY4PDA71b,7,0.677,0.506,9,-6.652,0,0.0964,0.345,0.0,0.118,0.497,145.843,208520,4
429,Asheem Mangoli,Happy New Year 2022,5QD5ENdP1kBrUBuxc3WWwV,0,0.73,0.885,7,-6.413,1,0.049,0.312,2.27e-05,0.055,0.705,119.84,124042,4
430,Chhotu Ojha,Happy New Year 2022,7p5vKzhof416ceE2K4CqKA,0,0.412,0.992,8,-0.726,0,0.338,0.0355,0.0,0.239,0.663,72.448,210260,4
431,Justin Bieber,Silent Night,2mayd5dVzsKeNIHPVMcVJS,0,0.263,0.0346,3,-18.395,1,0.0409,0.958,0.0,0.115,0.171,80.273,169427,4
432,Driveways,Ten Years Later (2022),47TcNyFx6YGe7OKZHnOfFW,26,0.494,0.939,1,-3.608,1,0.0354,0.000768,0.0,0.118,0.645,140.992,189149,4
433,Gym Workout Downtown,2022 New Year Music,3mrTlnY73J5tUl5QvBjvxX,0,0.546,0.522,5,-13.405,0,0.0326,0.000102,0.903,0.365,0.675,142.019,166500,4
434,Justin Bieber,Intentions,0LuFNef1l3nqgqlVVZb4bK,0,0.813,0.554,9,-6.631,1,0.0544,0.315,0.0,0.105,0.86,148.011,212869,4
435,Shyam Kr Nag,Happy New Year 2022,1aYprhB3o0SsMcH4HzXqvW,0,0.575,0.898,7,-4.746,1,0.122,0.186,0.0,0.155,0.916,107.075,284454,3
436,Justin Bieber,As I Am,7Jltm3mfdV4GLMCijQbbaN,3,0.595,0.543,11,-8.149,1,0.038,0.127,0.0,0.0975,0.109,99.928,174406,4
437,Justin Bieber,Nothing Like Us,0qBJD6fJL4Xn190Qnvz1aw,2,0.546,0.155,0,-14.378,1,0.0428,0.987,6.02e-05,0.18,0.512,72.331,199800,4
438,OverLine,iDance 2022 (10 Years),4H6Pmpm3ixCFRNifTDCMrl,2,0.542,0.954,9,-2.261,0,0.036,0.0218,0.401,0.626,0.27,129.963,203116,4
439,Justin Bieber,Baby,4gkSKffKNImF3yFLwWUD4C,0,0.731,0.842,5,-5.358,0,0.113,0.0457,0.0,0.0988,0.473,65.027,216613,4
440,Milky Music,Happy New Year 2022,0BHTFitWhNp1vABJOrMRHM,0,0.686,0.817,0,-6.208,1,0.0557,0.337,0.0,0.0795,0.805,114.936,205043,4
441,Jack Bossa,New Year 2021/2022,7MmmLeBY8t6TEJALBHGiaX,0,0.571,0.408,2,-9.633,1,0.0365,0.727,0.00222,0.237,0.643,136.283,232864,4
442,SHKODIN,Happy New Year 2022,3gPhlfzWkPAEALgG9mjSiN,0,0.874,0.765,10,-6.514,0,0.28,0.566,0.0,0.0651,0.65,95.955,153000,4
443,David Blangstrup,New Year's Day 2022,6P6rbUuohixVnsIOmJoFhb,0,0.59,0.752,0,-7.922,1,0.0372,0.166,3.2e-05,0.178,0.482,109.94,161455,4
444,Justin Bieber,What Do You Mean?,0XoF9HnF56ym0bwW6D2s8J,3,0.832,0.631,5,-6.19,0,0.0736,0.585,0.000892,0.0838,0.836,125.038,208543,4
445,Ckv,Happy New Year 2022,13xOeEkOV2m7RB4WRnwD9X,0,0.7,0.314,5,-15.73,1,0.314,0.553,1.33e-05,0.0995,0.821,179.906,118129,4
